address_hex;address_dec;group;float_no;value_little
'0005C000';376832;8;65;-0.0000000000018025314314079610
'0005C000';376832;8;66;-0.0000000001358335943724142680
'0005C000';376832;8;67;0.0000000014889922628213980715
'0005C000';376832;8;68;0.0000000098628776257214667567
'0005C000';376832;8;69;-0.0000000097934460541182488669
'0005C000';376832;8;70;-0.0000000457655282559699116973
'0005C000';376832;8;71;-0.0000001126942308360412425827
'0005C000';376832;8;72;-0.0000003002959090281365206465
'0005C000';376832;8;73;0.0000002294552103876412729733
'0005C000';376832;8;74;0.0000001049486755277939664666
'0005C000';376832;8;75;0.0000003818373102149053011090
'0005C000';376832;8;76;0.0000012588509434863226488233
'0005C000';376832;8;77;-0.0000003441028297856973949820
'0005C000';376832;8;78;0.0000032503753573109861463308
'0005C000';376832;8;79;-0.0000016296131661874824203551
'0005C000';376832;8;80;0.0000014979425486671971157193
'0005C000';376832;8;81;0.0000006626521553698694333434
'0005C000';376832;8;82;0.0000005715657493965409230441
'0005C000';376832;8;83;0.0000420622782257851213216782
'0005C000';376832;8;84;0.0000690069500706158578395844
'0005C000';376832;8;85;0.0001858684699982404708862305
'0005C000';376832;8;86;0.0001270715583814308047294617
'0005C000';376832;8;87;-0.0001998427906073629856109619
'0005C000';376832;8;88;-0.0004284142050892114639282227
'0005C000';376832;8;89;-0.0007303282618522644042968750
'0005C000';376832;8;90;-0.0009096977300941944122314453
'0005C000';376832;8;91;-0.0011581334983929991722106934
'0005C000';376832;8;92;-0.0013254312798380851745605469
'0005C000';376832;8;93;-0.0005615925765596330165863037
'0005C000';376832;8;94;-0.0002313297154614701867103577
'0005C000';376832;8;95;-0.0015640676720067858695983887
'0005C000';376832;8;96;-0.0029379392508417367935180664
'0005C000';376832;8;97;-0.0023980420082807540893554688
'0005C000';376832;8;98;-0.0022936726454645395278930664
'0005C000';376832;8;99;-0.0044216942042112350463867188
'0005C000';376832;8;100;-0.0049166087992489337921142578
'0005C000';376832;8;101;-0.0034994462039321660995483398
'0005C000';376832;8;102;-0.0024835437070578336715698242
'0005C000';376832;8;103;-0.0012804013676941394805908203
'0005C000';376832;8;104;0.0009639841737225651741027832
'0005C000';376832;8;105;0.0046432032249867916107177734
'0005C000';376832;8;106;0.0068714213557541370391845703
'0005C000';376832;8;107;0.0066944286227226257324218750
'0005C000';376832;8;108;0.0072050481103360652923583984
'0005C000';376832;8;109;0.0075952182523906230926513672
'0005C000';376832;8;110;0.0056102806702256202697753906
'0005C000';376832;8;111;0.0020598187111318111419677734
'0005C000';376832;8;112;0.0000396725590690039098262787
'0005C000';376832;8;113;-0.0005155606195330619812011719
'0005C000';376832;8;114;-0.0023684825282543897628784180
'0005C000';376832;8;115;-0.0036285687237977981567382812
'0005C000';376832;8;116;-0.0030684089288115501403808594
'0005C000';376832;8;117;-0.0021465134341269731521606445
'0005C000';376832;8;118;-0.0007674969383515417575836182
'0005C000';376832;8;119;0.0007597254589200019836425781
'0005C000';376832;8;120;0.0025005475617945194244384766
'0005C000';376832;8;121;0.0038759941235184669494628906
'0005C000';376832;8;122;0.0041032191365957260131835938
'0005C000';376832;8;123;0.0034840020816773176193237305
'0005C000';376832;8;124;0.0018588284729048609733581543
'0005C000';376832;8;125;0.0001166104557341895997524261
'0005C000';376832;8;126;-0.0017724572680890560150146484
'0005C000';376832;8;127;-0.0037865058984607458114624023
'0005C000';376832;8;128;-0.0050968029536306858062744141
'0005C000';376832;8;129;-0.0062811630778014659881591797
'0005C000';376832;8;130;-0.0059742489829659461975097656
'0005C000';376832;8;131;-0.0044264397583901882171630859
'0005C000';376832;8;132;-0.0035044923424720764160156250
'0005C000';376832;8;133;-0.0014955027727410197257995605
'0005C000';376832;8;134;0.0018355112988501787185668945
'0005C000';376832;8;135;0.0045260349288582801818847656
'0005C000';376832;8;136;0.0054456191137433052062988281
'0005C000';376832;8;137;0.0053434479050338268280029297
'0005C000';376832;8;138;0.0053059477359056472778320312
'0005C000';376832;8;139;0.0034952887799590826034545898
'0005C000';376832;8;140;-0.0001084731266018934547901154
'0005C000';376832;8;141;-0.0035218126140534877777099609
'0005C000';376832;8;142;-0.0060674049891531467437744141
'0005C000';376832;8;143;-0.0077238292433321475982666016
'0005C000';376832;8;144;-0.0095785912126302719116210938
'0005C000';376832;8;145;-0.0100741172209382057189941406
'0005C000';376832;8;146;-0.0078509831801056861877441406
'0005C000';376832;8;147;-0.0046479962766170501708984375
'0005C000';376832;8;148;-0.0007979187066666781902313232
'0005C000';376832;8;149;0.0031706762965768575668334961
'0005C000';376832;8;150;0.0063998671248555183410644531
'0005C000';376832;8;151;0.0084738386794924736022949219
'0005C000';376832;8;152;0.0094573264941573143005371094
'0005C000';376832;8;153;0.0095235854387283325195312500
'0005C000';376832;8;154;0.0081626297906041145324707031
'0005C000';376832;8;155;0.0061298771761357784271240234
'0005C000';376832;8;156;0.0041521759703755378723144531
'0005C000';376832;8;157;0.0021557451691478490829467773
'0005C000';376832;8;158;0.0001874300360213965177536011
'0005C000';376832;8;159;-0.0013573525939136743545532227
'0005C000';376832;8;160;-0.0020947565790265798568725586
'0005C000';376832;8;161;-0.0024481895379722118377685547
'0005C000';376832;8;162;-0.0028058236930519342422485352
'0005C000';376832;8;163;-0.0029442408122122287750244141
'0005C000';376832;8;164;-0.0028215479105710983276367188
'0005C000';376832;8;165;-0.0028717797249555587768554688
'0005C000';376832;8;166;-0.0032194957602769136428833008
'0005C000';376832;8;167;-0.0033353485632687807083129883
'0005C000';376832;8;168;-0.0029365879017859697341918945
'0005C000';376832;8;169;-0.0022953760344535112380981445
'0005C000';376832;8;170;-0.0014945644652470946311950684
'0005C000';376832;8;171;-0.0003810556663665920495986938
'0005C000';376832;8;172;0.0009554164716973900794982910
'0005C000';376832;8;173;0.0021716426126658916473388672
'0005C000';376832;8;174;0.0030137072317302227020263672
'0005C000';376832;8;175;0.0034146150574088096618652344
'0005C000';376832;8;176;0.0032934343907982110977172852
'0005C000';376832;8;177;0.0026250681839883327484130859
'0005C000';376832;8;178;0.0015364928403869271278381348
'0005C000';376832;8;179;0.0002468867751304060220718384
'0005C000';376832;8;180;-0.0009921372402459383010864258
'0005C000';376832;8;181;-0.0019915734883397817611694336
'0005C000';376832;8;182;-0.0025905570946633815765380859
'0005C000';376832;8;183;-0.0026717754080891609191894531
'0005C000';376832;8;184;-0.0022588982246816158294677734
'0005C000';376832;8;185;-0.0014953349018469452857971191
'0005C000';376832;8;186;-0.0005884487181901931762695312
'0005C000';376832;8;187;0.0002732730645220726728439331
'0005C000';376832;8;188;0.0009551111143082380294799805
'0005C000';376832;8;189;0.0013733605155721306800842285
'0005C000';376832;8;190;0.0014939453685656189918518066
'0005C000';376832;8;191;0.0013117908965796232223510742
'0005C000';376832;8;192;0.0009104338823817670345306396
'0005C400';377856;8;1;0.0004316071863286197185516357
'0005C400';377856;8;2;-0.0000279981668427353724837303
'0005C400';377856;8;3;-0.0004064262611791491508483887
'0005C400';377856;8;4;-0.0006639655912294983863830566
'0005C400';377856;8;5;-0.0007726320181973278522491455
'0005C400';377856;8;6;-0.0007357557769864797592163086
'0005C400';377856;8;7;-0.0006110666436143219470977783
'0005C400';377856;8;8;-0.0004423316568136215209960938
'0005C400';377856;8;9;-0.0002469908795319497585296631
'0005C400';377856;8;10;-0.0000518752276548184454441071
'0005C400';377856;8;11;0.0001108961951103992760181427
'0005C400';377856;8;12;0.0002292897988809272646903992
'0005C400';377856;8;13;0.0003199742641299962997436523
'0005C400';377856;8;14;0.0003738673694897443056106567
'0005C400';377856;8;15;0.0003717821091413497924804688
'0005C400';377856;8;16;0.0003262739628553390502929688
'0005C400';377856;8;17;0.0002407564898021519184112549
'0005C400';377856;8;18;0.0001167035079561173915863037
'0005C400';377856;8;19;-0.0000267027262452756986021996
'0005C400';377856;8;20;-0.0001536322379251942038536072
'0005C400';377856;8;21;-0.0002239035529782995581626892
'0005C400';377856;8;22;-0.0002241288602817803621292114
'0005C400';377856;8;23;-0.0001432389835827052593231201
'0005C400';377856;8;24;0.0000274015692411921918392181
'0005C400';377856;8;25;0.0002657262375578284263610840
'0005C400';377856;8;26;0.0005234060809016227722167969
'0005C400';377856;8;27;0.0007411448168568313121795654
'0005C400';377856;8;28;0.0008783657685853540897369385
'0005C400';377856;8;29;0.0008980007260106503963470459
'0005C400';377856;8;30;0.0007733338861726224422454834
'0005C400';377856;8;31;0.0005242213374003767967224121
'0005C400';377856;8;32;0.0001868240506155416369438171
'0005C400';377856;8;33;-0.0001940165238920599222183228
'0005C400';377856;8;34;-0.0005598198622465133666992188
'0005C400';377856;8;35;-0.0008505590958520770072937012
'0005C400';377856;8;36;-0.0010142556857317686080932617
'0005C400';377856;8;37;-0.0010313657112419605255126953
'0005C400';377856;8;38;-0.0009056274429894983768463135
'0005C400';377856;8;39;-0.0006635137833654880523681641
'0005C400';377856;8;40;-0.0003572188434191048145294189
'0005C400';377856;8;41;-0.0000420813012169674038887024
'0005C400';377856;8;42;0.0002252600534120574593544006
'0005C400';377856;8;43;0.0004005777882412075996398926
'0005C400';377856;8;44;0.0004568826407194137573242188
'0005C400';377856;8;45;0.0003900318988598883152008057
'0005C400';377856;8;46;0.0002320095081813633441925049
'0005C400';377856;8;47;0.0000204521365958498790860176
'0005C400';377856;8;48;-0.0002070744812954217195510864
'0005C400';377856;8;49;-0.0004032008582726120948791504
'0005C400';377856;8;50;-0.0005260469624772667884826660
'0005C400';377856;8;51;-0.0005505449371412396430969238
'0005C400';377856;8;52;-0.0004751312371809035539627075
'0005C400';377856;8;53;-0.0003084880590904504060745239
'0005C400';377856;8;54;-0.0000734492205083370208740234
'0005C400';377856;8;55;0.0001840115000959485769271851
'0005C400';377856;8;56;0.0004176103102508932352066040
'0005C400';377856;8;57;0.0005892256740480661392211914
'0005C400';377856;8;58;0.0006739387172274291515350342
'0005C400';377856;8;59;0.0006595881422981619834899902
'0005C400';377856;8;60;0.0005455490900203585624694824
'0005C400';377856;8;61;0.0003558306780178099870681763
'0005C400';377856;8;62;0.0001259787677554413676261902
'0005C400';377856;8;63;-0.0001076453190762549638748169
'0005C400';377856;8;64;-0.0003069300728384405374526978
'0005C400';377856;8;65;-0.0004396624572109431028366089
'0005C400';377856;8;66;-0.0004829630488529801368713379
'0005C400';377856;8;67;-0.0004312277887947857379913330
'0005C400';377856;8;68;-0.0002953718358185142278671265
'0005C400';377856;8;69;-0.0001007978644338436424732208
'0005C400';377856;8;70;0.0001144688358181156218051910
'0005C400';377856;8;71;0.0003145710506942123174667358
'0005C400';377856;8;72;0.0004675703530665487051010132
'0005C400';377856;8;73;0.0005480897962115705013275146
'0005C400';377856;8;74;0.0005462752887979149818420410
'0005C400';377856;8;75;0.0004692954244092106819152832
'0005C400';377856;8;76;0.0003351725754328072071075439
'0005C400';377856;8;77;0.0001670632045716047286987305
'0005C400';377856;8;78;-0.0000115195307444082573056221
'0005C400';377856;8;79;-0.0001753920078044757246971130
'0005C400';377856;8;80;-0.0002962232392746955156326294
'0005C400';377856;8;81;-0.0003753911587409675121307373
'0005C400';377856;8;82;-0.0003999091859441250562667847
'0005C400';377856;8;83;-0.0003956209984607994556427002
'0005C400';377856;8;84;-0.0003596465103328227996826172
'0005C400';377856;8;85;-0.0003064362390432506799697876
'0005C400';377856;8;86;-0.0002738835173659026622772217
'0005C400';377856;8;87;-0.0001084336836356669664382935
'0005C400';377856;8;88;0.0000177216170413885265588760
'0005C400';377856;8;89;-0.0000069247876126610208302736
'0005C400';377856;8;90;0.0000018814143913914449512959
'0005C400';377856;8;91;0.0000005985701818644884042442
'0005C400';377856;8;92;-0.0000017391517985743121244013
'0005C400';377856;8;93;0.0000023170111944637028500438
'0005C400';377856;8;94;-0.0000014637648746429476886988
'0005C400';377856;8;95;0.0000015477195347557426430285
'0005C400';377856;8;96;-0.0000002577451425622712122276
'0005C400';377856;8;97;0.0000004912312192573153879493
'0005C400';377856;8;98;0.0000003789457423408748582006
'0005C400';377856;8;99;0.0000000608141021984920371324
'0005C400';377856;8;100;0.0000003143618698686623247340
'0005C400';377856;8;101;-0.0000000194186053903422362055
'0005C400';377856;8;102;-0.0000000310540713144291657954
'0005C400';377856;8;103;-0.0000000005757831988972839099
'0005C400';377856;8;104;-0.0000000000734508912025866323
'0005C400';377856;8;105;0.0000000000499781327434334344
'0005C400';377856;8;106;0.0000000000023481654988499745
'0005C400';377856;8;107;-0.0000000000000016197273184422
'0005C800';378880;8;1;-0.0016348543576896190643310547
'0005C800';378880;8;2;-0.0014979679835960268974304199
'0005C800';378880;8;3;-0.0015175441512838006019592285
'0005C800';378880;8;4;-0.0011404057731851935386657715
'0005C800';378880;8;5;-0.0006813928484916687011718750
'0005C800';378880;8;6;-0.0006073586409911513328552246
'0005C800';378880;8;7;0.0000690933884470723569393158
'0005C800';378880;8;8;-0.0001510492875240743160247803
'0005C800';378880;8;9;0.0004357447032816708087921143
'0005C800';378880;8;10;0.0002062483399640768766403198
'0005C800';378880;8;11;0.0003007036575581878423690796
'0005C800';378880;8;12;0.0000482087089039850980043411
'0005C800';378880;8;13;-0.0002781694638542830944061279
'0005C800';378880;8;14;-0.0003982187190558761358261108
'0005C800';378880;8;15;-0.0008744598017074167728424072
'0005C800';378880;8;16;-0.0008623598259873688220977783
'0005C800';378880;8;17;-0.0010238524992018938064575195
'0005C800';378880;8;18;-0.0011242253240197896957397461
'0005C800';378880;8;19;-0.0009295469499193131923675537
'0005C800';378880;8;20;-0.0009091171668842434883117676
'0005C800';378880;8;21;-0.0003945146454498171806335449
'0005C800';378880;8;22;-0.0003808740293607115745544434
'0005C800';378880;8;23;0.0001607307640369981527328491
'0005C800';378880;8;24;0.0003607066464610397815704346
'0005C800';378880;8;25;0.0009211630094796419143676758
'0005C800';378880;8;26;0.0012933586258441209793090820
'0005C800';378880;8;27;0.0017172503285109996795654297
'0005C800';378880;8;28;0.0022938195616006851196289062
'0005C800';378880;8;29;0.0023771042469888925552368164
'0005C800';378880;8;30;0.0024792135227471590042114258
'0005C800';378880;8;31;0.0022711257915943861007690430
'0005C800';378880;8;32;0.0022011096589267253875732422
'0005C800';378880;8;33;0.0021396197844296693801879883
'0005C800';378880;8;34;0.0018811766058206558227539062
'0005C800';378880;8;35;0.0020352052524685859680175781
'0005C800';378880;8;36;0.0018209140980616211891174316
'0005C800';378880;8;37;0.0020792766008526086807250977
'0005C800';378880;8;38;0.0020082471892237663269042969
'0005C800';378880;8;39;0.0019757125992327928543090820
'0005C800';378880;8;40;0.0017447200370952486991882324
'0005C800';378880;8;41;0.0014205982442945241928100586
'0005C800';378880;8;42;0.0014120122650638222694396973
'0005C800';378880;8;43;0.0012314310297369956970214844
'0005C800';378880;8;44;0.0013308990746736526489257812
'0005C800';378880;8;45;0.0013765073381364345550537109
'0005C800';378880;8;46;0.0014581071445718407630920410
'0005C800';378880;8;47;0.0016064955852925777435302734
'0005C800';378880;8;48;0.0014586183242499828338623047
'0005C800';378880;8;49;0.0015245921676978468894958496
'0005C800';378880;8;50;0.0012298668734729290008544922
'0005C800';378880;8;51;0.0012879807036370038986206055
'0005C800';378880;8;52;0.0011206989875063300132751465
'0005C800';378880;8;53;0.0011982170399278402328491211
'0005C800';378880;8;54;0.0011634059483185410499572754
'0005C800';378880;8;55;0.0010010247351601719856262207
'0005C800';378880;8;56;0.0009632119326852262020111084
'0005C800';378880;8;57;0.0005952310166321694850921631
'0005C800';378880;8;58;0.0003395194071345031261444092
'0005C800';378880;8;59;-0.0000035272082641313318163157
'0005C800';378880;8;60;-0.0004448222171049565076828003
'0005C800';378880;8;61;-0.0005308389081619679927825928
'0005C800';378880;8;62;-0.0007260415004566311836242676
'0005C800';378880;8;63;-0.0007045018137432634830474854
'0005C800';378880;8;64;-0.0010111526353284716606140137
'0005C800';378880;8;65;-0.0011945561273023486137390137
'0005C800';378880;8;66;-0.0013346007326617836952209473
'0005C800';378880;8;67;-0.0014234563568606972694396973
'0005C800';378880;8;68;-0.0013939077034592628479003906
'0005C800';378880;8;69;-0.0013759925495833158493041992
'0005C800';378880;8;70;-0.0012464482570067048072814941
'0005C800';378880;8;71;-0.0011979182017967104911804199
'0005C800';378880;8;72;-0.0010712700895965099334716797
'0005C800';378880;8;73;-0.0009719269000925123691558838
'0005C800';378880;8;74;-0.0010162325343117117881774902
'0005C800';378880;8;75;-0.0010121394880115985870361328
'0005C800';378880;8;76;-0.0011302230414003133773803711
'0005C800';378880;8;77;-0.0011674441630020737648010254
'0005C800';378880;8;78;-0.0013711713254451751708984375
'0005C800';378880;8;79;-0.0012979087186977267265319824
'0005C800';378880;8;80;-0.0011506048031151294708251953
'0005C800';378880;8;81;-0.0010310654761269688606262207
'0005C800';378880;8;82;-0.0008894111379049718379974365
'0005C800';378880;8;83;-0.0008353026933036744594573975
'0005C800';378880;8;84;-0.0007823858759365975856781006
'0005C800';378880;8;85;-0.0007417264860123395919799805
'0005C800';378880;8;86;-0.0006377292447723448276519775
'0005C800';378880;8;87;-0.0005263551138341426849365234
'0005C800';378880;8;88;-0.0004587400762829929590225220
'0005C800';378880;8;89;-0.0003324226418044418096542358
'0005C800';378880;8;90;-0.0003496897115837782621383667
'0005C800';378880;8;91;-0.0002463007404003292322158813
'0005C800';378880;8;92;-0.0002782004303298890590667725
'0005C800';378880;8;93;-0.0002208736259490251541137695
'0005C800';378880;8;94;-0.0001819234312279149889945984
'0005C800';378880;8;95;-0.0000671396555844694375991821
'0005C800';378880;8;96;0.0000846715192892588675022125
'0005C800';378880;8;97;0.0001824509236030280590057373
'0005C800';378880;8;98;0.0001996085775317624211311340
'0005C800';378880;8;99;0.0001511941663920879364013672
'0005C800';378880;8;100;0.0000753019339754246175289154
'0005C800';378880;8;101;0.0001143133849836885929107666
'0005C800';378880;8;102;0.0001258374250028282403945923
'0005C800';378880;8;103;0.0002648518420755863189697266
'0005C800';378880;8;104;0.0004036392492707818746566772
'0005C800';378880;8;105;0.0005481461994349956512451172
'0005C800';378880;8;106;0.0006650305003859102725982666
'0005C800';378880;8;107;0.0008004691917449235916137695
'0005C800';378880;8;108;0.0009102124022319912910461426
'0005C800';378880;8;109;0.0011246051872149109840393066
'0005C800';378880;8;110;0.0012251351727172732353210449
'0005C800';378880;8;111;0.0012390451738610863685607910
'0005C800';378880;8;112;0.0012602908536791801452636719
'0005C800';378880;8;113;0.0012891397345811128616333008
'0005C800';378880;8;114;0.0013174804626032710075378418
'0005C800';378880;8;115;0.0013772195670753717422485352
'0005C800';378880;8;116;0.0014920458197593688964843750
'0005C800';378880;8;117;0.0016109277494251728057861328
'0005C800';378880;8;118;0.0016503941733390092849731445
'0005C800';378880;8;119;0.0017350077396258711814880371
'0005C800';378880;8;120;0.0017544412985444068908691406
'0005C800';378880;8;121;0.0017927574226632714271545410
'0005C800';378880;8;122;0.0017292913980782032012939453
'0005C800';378880;8;123;0.0016626246506348252296447754
'0005C800';378880;8;124;0.0015660591889172792434692383
'0005C800';378880;8;125;0.0014553650980815291404724121
'0005C800';378880;8;126;0.0013257642276585102081298828
'0005C800';378880;8;127;0.0012347586452960968017578125
'0005C800';378880;8;128;0.0011997630354017019271850586
'0005C800';378880;8;129;0.0012148380046710371971130371
'0005C800';378880;8;130;0.0011928721796721220016479492
'0005C800';378880;8;131;0.0011814599856734275817871094
'0005C800';378880;8;132;0.0011467896401882171630859375
'0005C800';378880;8;133;0.0011169440113008022308349609
'0005C800';378880;8;134;0.0010626303264871239662170410
'0005C800';378880;8;135;0.0010560814989730715751647949
'0005C800';378880;8;136;0.0009934969712048768997192383
'0005C800';378880;8;137;0.0009449147619307041168212891
'0005C800';378880;8;138;0.0008702803752385079860687256
'0005C800';378880;8;139;0.0008619925938546657562255859
'0005C800';378880;8;140;0.0007679869886487722396850586
'0005C800';378880;8;141;0.0007029070984572172164916992
'0005C800';378880;8;142;0.0006924927583895623683929443
'0005C800';378880;8;143;0.0006743341800756752490997314
'0005C800';378880;8;144;0.0006656811456196010112762451
'0005C800';378880;8;145;0.0006247008568607270717620850
'0005C800';378880;8;146;0.0005664910422638058662414551
'0005C800';378880;8;147;0.0005156347178854048252105713
'0005C800';378880;8;148;0.0004090727306902408599853516
'0005C800';378880;8;149;0.0003728401497937738895416260
'0005C800';378880;8;150;0.0003220409853383898735046387
'0005C800';378880;8;151;0.0003176068712491542100906372
'0005C800';378880;8;152;0.0002983388549182564020156860
'0005C800';378880;8;153;0.0003175221208948642015457153
'0005C800';378880;8;154;0.0003584601508919149637222290
'0005C800';378880;8;155;0.0003856527910102158784866333
'0005C800';378880;8;156;0.0004131100722588598728179932
'0005C800';378880;8;157;0.0004166277649346739053726196
'0005C800';378880;8;158;0.0004037944599986076354980469
'0005C800';378880;8;159;0.0003988271055277436971664429
'0005C800';378880;8;160;0.0003757595841307193040847778
'0005C800';378880;8;161;0.0003704533155541867017745972
'0005C800';378880;8;162;0.0003647941630333662033081055
'0005C800';378880;8;163;0.0003743716224562376737594604
'0005C800';378880;8;164;0.0003540909674484282732009888
'0005C800';378880;8;165;0.0003542546764947474002838135
'0005C800';378880;8;166;0.0003418981214053928852081299
'0005C800';378880;8;167;0.0003288683365099132061004639
'0005C800';378880;8;168;0.0003185909881722182035446167
'0005C800';378880;8;169;0.0003075618587899953126907349
'0005C800';378880;8;170;0.0002960262354463338851928711
'0005C800';378880;8;171;0.0002776578476186841726303101
'0005C800';378880;8;172;0.0002544050803408026695251465
'0005C800';378880;8;173;0.0002321509091416373848915100
'0005C800';378880;8;174;0.0001973433099919930100440979
'0005C800';378880;8;175;0.0001718755811452865600585938
'0005C800';378880;8;176;0.0001456590252928435802459717
'0005C800';378880;8;177;0.0001255581591976806521415710
'0005C800';378880;8;178;0.0001022297219606116414070129
'0005C800';378880;8;179;0.0000852275697980076074600220
'0005C800';378880;8;180;0.0000709528176230378448963165
'0005C800';378880;8;181;0.0000604091619607061147689819
'0005C800';378880;8;182;0.0000498445770062971860170364
'0005C800';378880;8;183;0.0000411162654927466064691544
'0005C800';378880;8;184;0.0000334289470629300922155380
'0005C800';378880;8;185;0.0000261052555288188159465790
'0005C800';378880;8;186;0.0000196655219042440876364708
'0005C800';378880;8;187;0.0000136120434035547077655792
'0005C800';378880;8;188;0.0000086655927589163184165955
'0005C800';378880;8;189;0.0000050926250878546852618456
'0005C800';378880;8;190;0.0000024526984816475305706263
'0005C800';378880;8;191;0.0000009738843118611839599907
'0005C800';378880;8;192;0.0000001978493457954755285755
'0005CC00';379904;8;1;0.0000000000124304073978453999
'0005CC00';379904;8;2;0.0000000025438171569192036259
'0005CC00';379904;8;3;0.0000000172529084352390782442
'0005CC00';379904;8;4;-0.0000000099931227737215522211
'0005CC00';379904;8;5;-0.0000001188652163364167790860
'0005CC00';379904;8;6;-0.0000001649951428817075793631
'0005CC00';379904;8;7;-0.0000003932637469006294850260
'0005CC00';379904;8;8;-0.0000003509151724756520707160
'0005CC00';379904;8;9;-0.0000001630380808137488202192
'0005CC00';379904;8;10;-0.0000012454659099603304639459
'0005CC00';379904;8;11;-0.0000005022779419050493743271
'0005CC00';379904;8;12;-0.0000019510250695020658895373
'0005CC00';379904;8;13;-0.0000024273640519822947680950
'0005CC00';379904;8;14;-0.0000016497166370754712261260
'0005CC00';379904;8;15;-0.0000050445978558855131268501
'0005CC00';379904;8;16;0.0000012254249668330885469913
'0005CC00';379904;8;17;-0.0000032446741897729225456715
'0005CC00';379904;8;18;0.0000676638737786561250686646
'0005CC00';379904;8;19;0.0001802294864319264888763428
'0005CC00';379904;8;20;0.0003063742478843778371810913
'0005CC00';379904;8;21;0.0004726986226160079240798950
'0005CC00';379904;8;22;0.0004472144646570086479187012
'0005CC00';379904;8;23;0.0006377690006047487258911133
'0005CC00';379904;8;24;0.0011553895892575383186340332
'0005CC00';379904;8;25;0.0015922883758321404457092285
'0005CC00';379904;8;26;0.0021555351559072732925415039
'0005CC00';379904;8;27;0.0028980672359466552734375000
'0005CC00';379904;8;28;0.0033068188931792974472045898
'0005CC00';379904;8;29;0.0029785768128931522369384766
'0005CC00';379904;8;30;0.0026800753548741340637207031
'0005CC00';379904;8;31;0.0027385172434151172637939453
'0005CC00';379904;8;32;0.0021410551853477954864501953
'0005CC00';379904;8;33;0.0011850333539769053459167480
'0005CC00';379904;8;34;0.0009435272659175097942352295
'0005CC00';379904;8;35;0.0007299534045159816741943359
'0005CC00';379904;8;36;-0.0001628539757803082466125488
'0005CC00';379904;8;37;-0.0009403102449141442775726318
'0005CC00';379904;8;38;-0.0013005691580474376678466797
'0005CC00';379904;8;39;-0.0018494564574211835861206055
'0005CC00';379904;8;40;-0.0021184997167438268661499023
'0005CC00';379904;8;41;-0.0019049622351303696632385254
'0005CC00';379904;8;42;-0.0020176300313323736190795898
'0005CC00';379904;8;43;-0.0019489218248054385185241699
'0005CC00';379904;8;44;-0.0022327171172946691513061523
'0005CC00';379904;8;45;-0.0027402967680245637893676758
'0005CC00';379904;8;46;-0.0028849798254668712615966797
'0005CC00';379904;8;47;-0.0038423626683652400970458984
'0005CC00';379904;8;48;-0.0046573253348469734191894531
'0005CC00';379904;8;49;-0.0049286065623164176940917969
'0005CC00';379904;8;50;-0.0059518013149499893188476562
'0005CC00';379904;8;51;-0.0072079394012689590454101562
'0005CC00';379904;8;52;-0.0072706444188952445983886719
'0005CC00';379904;8;53;-0.0070589338429272174835205078
'0005CC00';379904;8;54;-0.0073270513676106929779052734
'0005CC00';379904;8;55;-0.0076392842456698417663574219
'0005CC00';379904;8;56;-0.0080418894067406654357910156
'0005CC00';379904;8;57;-0.0081437677145004272460937500
'0005CC00';379904;8;58;-0.0079884612932801246643066406
'0005CC00';379904;8;59;-0.0080815060064196586608886719
'0005CC00';379904;8;60;-0.0085860798135399818420410156
'0005CC00';379904;8;61;-0.0088964104652404785156250000
'0005CC00';379904;8;62;-0.0088382037356495857238769531
'0005CC00';379904;8;63;-0.0085876975208520889282226562
'0005CC00';379904;8;64;-0.0083634844049811363220214844
'0005CC00';379904;8;65;-0.0083135813474655151367187500
'0005CC00';379904;8;66;-0.0083078267052769660949707031
'0005CC00';379904;8;67;-0.0082321846857666969299316406
'0005CC00';379904;8;68;-0.0081075653433799743652343750
'0005CC00';379904;8;69;-0.0079472642391920089721679688
'0005CC00';379904;8;70;-0.0074443314224481582641601562
'0005CC00';379904;8;71;-0.0064757028594613075256347656
'0005CC00';379904;8;72;-0.0055383271537721157073974609
'0005CC00';379904;8;73;-0.0051261577755212783813476562
'0005CC00';379904;8;74;-0.0042722183279693126678466797
'0005CC00';379904;8;75;-0.0037226444110274314880371094
'0005CC00';379904;8;76;-0.0042784353718161582946777344
'0005CC00';379904;8;77;-0.0041447053663432598114013672
'0005CC00';379904;8;78;-0.0037051010876893997192382812
'0005CC00';379904;8;79;-0.0034759710542857646942138672
'0005CC00';379904;8;80;-0.0033767709974199533462524414
'0005CC00';379904;8;81;-0.0035090497694909572601318359
'0005CC00';379904;8;82;-0.0032614255324006080627441406
'0005CC00';379904;8;83;-0.0030348347499966621398925781
'0005CC00';379904;8;84;-0.0031273982021957635879516602
'0005CC00';379904;8;85;-0.0032271088566631078720092773
'0005CC00';379904;8;86;-0.0034385796170681715011596680
'0005CC00';379904;8;87;-0.0036312849260866641998291016
'0005CC00';379904;8;88;-0.0036829691380262374877929688
'0005CC00';379904;8;89;-0.0038478926289826631546020508
'0005CC00';379904;8;90;-0.0037847205530852079391479492
'0005CC00';379904;8;91;-0.0038197610992938280105590820
'0005CC00';379904;8;92;-0.0041096862405538558959960938
'0005CC00';379904;8;93;-0.0040984279476106166839599609
'0005CC00';379904;8;94;-0.0040664719417691230773925781
'0005CC00';379904;8;95;-0.0044544432312250137329101562
'0005CC00';379904;8;96;-0.0046307300217449665069580078
'0005CC00';379904;8;97;-0.0046724961139261722564697266
